CustomerID,Recency,Frequency,Monetary,Country,Cluster,Segment
13736.0,5,3,724.0,United Kingdom,1,Loyal
13737.0,200,1,339.59999999999997,United Kingdom,2,Potential
13739.0,18,1,216.9,United Kingdom,1,Loyal
13740.0,241,1,350.75,United Kingdom,2,Potential
13741.0,72,4,666.33,United Kingdom,1,Loyal
13742.0,17,14,3102.42,United Kingdom,1,Loyal
13743.0,3,8,1340.1499999999999,United Kingdom,1,Loyal
13744.0,95,2,1156.36,United Kingdom,1,Loyal
13745.0,151,2,291.54,United Kingdom,2,Potential
13747.0,374,1,79.6,United Kingdom,2,Potential
13748.0,96,5,948.25,United Kingdom,1,Loyal
13750.0,54,5,1647.26,United Kingdom,1,Loyal
13751.0,288,1,296.25,United Kingdom,2,Potential
13752.0,124,6,1186.28,United Kingdom,1,Loyal
13753.0,288,1,741.26,United Kingdom,2,Potential
13754.0,152,2,282.59999999999997,United Kingdom,2,Potential
13755.0,4,10,2154.68,United Kingdom,1,Loyal
13756.0,2,15,5145.12,United Kingdom,1,Loyal
13758.0,12,7,3190.55,United Kingdom,1,Loyal
13759.0,33,2,659.4100000000001,United Kingdom,1,Loyal
13760.0,54,2,286.79,United Kingdom,1,Loyal
13761.0,50,2,1070.65,United Kingdom,1,Loyal
13762.0,204,2,3.552713678800501e-15,United Kingdom,2,Potential
13763.0,63,3,1689.46,United Kingdom,1,Loyal
13764.0,71,3,1521.76,United Kingdom,1,Loyal
13767.0,2,52,16945.71,United Kingdom,0,Champions
13769.0,2,16,2771.87,United Kingdom,1,Loyal
13771.0,64,5,2631.7,United Kingdom,1,Loyal
13772.0,34,3,1132.13,United Kingdom,1,Loyal
13774.0,82,1,345.0,United Kingdom,1,Loyal
13777.0,1,41,25748.350000000002,United Kingdom,0,Champions
13778.0,103,1,178.7,United Kingdom,1,Loyal
13780.0,7,2,360.01,United Kingdom,1,Loyal
13781.0,251,1,127.84,United Kingdom,2,Potential
13782.0,13,6,912.0,United Kingdom,1,Loyal
13784.0,10,11,2462.79,United Kingdom,1,Loyal
13786.0,367,1,230.39999999999998,United Kingdom,2,Potential
13787.0,76,2,309.04,United Kingdom,1,Loyal
13790.0,4,1,348.8,United Kingdom,1,Loyal
13791.0,43,3,1047.68,United Kingdom,1,Loyal
13792.0,66,2,195.55,United Kingdom,1,Loyal
13798.0,1,63,36351.42,United Kingdom,0,Champions
13799.0,117,2,688.86,United Kingdom,1,Loyal
13800.0,310,1,558.32,United Kingdom,2,Potential
13801.0,67,1,324.8,United Kingdom,1,Loyal
13802.0,138,6,3906.27,United Kingdom,1,Loyal
13803.0,255,1,277.07,United Kingdom,2,Potential
13804.0,31,7,2635.79,United Kingdom,1,Loyal
13805.0,52,2,924.6,United Kingdom,1,Loyal
13806.0,64,1,256.38,United Kingdom,1,Loyal
13807.0,367,1,112.6,United Kingdom,2,Potential
13808.0,6,5,1747.66,United Kingdom,1,Loyal
13809.0,305,1,155.05,Cyprus,2,Potential
13810.0,29,4,899.51,Germany,1,Loyal
13811.0,184,4,591.75,Germany,2,Potential
13812.0,42,3,539.0,Germany,1,Loyal
13813.0,40,5,1353.41,Germany,1,Loyal
13814.0,56,3,1562.12,Germany,1,Loyal
13815.0,22,5,4014.91,Germany,1,Loyal
13816.0,24,4,555.04,Germany,1,Loyal
13817.0,29,2,382.98,Germany,1,Loyal
13819.0,302,3,1140.35,United Kingdom,2,Potential
13821.0,145,2,385.64,United Kingdom,2,Potential
13822.0,6,2,632.0,United Kingdom,1,Loyal
13823.0,19,2,957.66,United Kingdom,1,Loyal
13824.0,33,5,1698.94,United Kingdom,1,Loyal
13826.0,158,2,174.65,United Kingdom,2,Potential
13827.0,58,3,412.05,United Kingdom,1,Loyal
13828.0,22,1,209.49,United Kingdom,1,Loyal
13829.0,359,1,-102.0,United Kingdom,2,Potential
13831.0,16,6,2202.99,United Kingdom,1,Loyal
13832.0,18,2,40.949999999999996,United Kingdom,1,Loyal
13833.0,159,1,384.8,United Kingdom,2,Potential
13835.0,25,4,834.57,United Kingdom,1,Loyal
13837.0,212,2,271.24,United Kingdom,2,Potential
13838.0,6,4,691.73,United Kingdom,1,Loyal
13841.0,253,1,85.0,United Kingdom,2,Potential
13842.0,59,9,3385.62,United Kingdom,1,Loyal
13844.0,11,1,361.62,United Kingdom,1,Loyal
13845.0,65,1,312.98,United Kingdom,1,Loyal
13846.0,25,4,847.61,United Kingdom,1,Loyal
13848.0,92,3,1255.0,United Kingdom,1,Loyal
13849.0,52,2,1537.95,United Kingdom,1,Loyal
13850.0,88,2,1586.81,United Kingdom,1,Loyal
13851.0,96,3,2651.46,United Kingdom,1,Loyal
13853.0,9,2,1056.94,United Kingdom,1,Loyal
13854.0,9,29,8025.0199999999995,United Kingdom,0,Champions
13856.0,169,5,363.4,United Kingdom,2,Potential
13858.0,57,1,216.17,United Kingdom,1,Loyal
13859.0,326,1,201.16,United Kingdom,2,Potential
13860.0,1,6,1240.0,United Kingdom,1,Loyal
13862.0,18,10,2187.31,United Kingdom,1,Loyal
13863.0,245,2,299.56,United Kingdom,2,Potential
13865.0,58,4,501.56,United Kingdom,1,Loyal
13866.0,74,1,145.67000000000002,United Kingdom,1,Loyal
13867.0,31,3,1015.29,United Kingdom,1,Loyal
13868.0,7,2,3192.54,United Kingdom,1,Loyal
13869.0,123,4,3104.95,United Kingdom,1,Loyal
13870.0,2,10,2751.25,United Kingdom,1,Loyal
13871.0,23,14,6389.8,United Kingdom,1,Loyal
13873.0,120,4,381.7,United Kingdom,1,Loyal
13874.0,358,1,540.45,United Kingdom,2,Potential
13875.0,54,5,1786.79,United Kingdom,1,Loyal
13876.0,64,1,122.7,United Kingdom,1,Loyal
13877.0,86,1,117.24,United Kingdom,1,Loyal
13878.0,55,1,1281.53,United Kingdom,1,Loyal
13880.0,21,13,3219.77,United Kingdom,1,Loyal
13881.0,4,22,16989.52,United Kingdom,0,Champions
13882.0,3,6,1131.28,United Kingdom,1,Loyal
13883.0,1,9,2538.75,United Kingdom,1,Loyal
13884.0,7,6,781.3000000000001,United Kingdom,1,Loyal
13885.0,189,2,506.8,United Kingdom,2,Potential
13886.0,71,1,243.56,United Kingdom,1,Loyal
13887.0,204,1,349.55,United Kingdom,2,Potential
13888.0,120,2,605.63,United Kingdom,1,Loyal
13889.0,93,1,416.90000000000003,United Kingdom,1,Loyal
13890.0,1,14,1860.8600000000001,United Kingdom,1,Loyal
13892.0,27,4,632.97,United Kingdom,1,Loyal
13893.0,298,1,821.1,United Kingdom,2,Potential
13894.0,22,5,535.97,United Kingdom,1,Loyal
13895.0,21,5,2588.12,United Kingdom,1,Loyal
13897.0,50,1,311.16,United Kingdom,1,Loyal
13898.0,326,1,155.93,United Kingdom,2,Potential
13899.0,16,2,388.52,United Kingdom,1,Loyal
13900.0,183,3,740.95,United Kingdom,2,Potential
13901.0,72,5,2867.2,United Kingdom,1,Loyal
13904.0,37,2,332.64,United Kingdom,1,Loyal
13908.0,80,5,2347.05,United Kingdom,1,Loyal
13911.0,57,9,2580.91,United Kingdom,1,Loyal
13914.0,4,3,613.95,United Kingdom,1,Loyal
13917.0,50,2,272.04,United Kingdom,1,Loyal
13918.0,50,2,1212.8400000000001,United Kingdom,1,Loyal
13919.0,53,3,350.15999999999997,Denmark,1,Loyal
13922.0,352,1,172.25,United Kingdom,2,Potential
13923.0,54,1,351.13,United Kingdom,1,Loyal
13924.0,2,11,1682.08,United Kingdom,1,Loyal
13925.0,36,6,616.65,United Kingdom,1,Loyal
13926.0,23,1,223.85000000000002,United Kingdom,1,Loyal
13927.0,75,1,348.99,United Kingdom,1,Loyal
13928.0,11,4,464.57,United Kingdom,1,Loyal
13929.0,169,3,802.85,United Kingdom,2,Potential
13930.0,58,2,337.34,United Kingdom,1,Loyal
13931.0,86,3,1230.93,United Kingdom,1,Loyal
13932.0,295,1,307.4,United Kingdom,2,Potential
13933.0,109,2,608.7900000000001,United Kingdom,1,Loyal
13934.0,264,1,922.1,United Kingdom,2,Potential
13936.0,171,2,361.28,United Kingdom,2,Potential
13937.0,169,1,158.85,United Kingdom,2,Potential
13938.0,35,1,71.66,United Kingdom,1,Loyal
13939.0,23,4,556.75,United Kingdom,1,Loyal
13940.0,17,4,839.14,United Kingdom,1,Loyal
13941.0,22,7,4912.41,United Kingdom,1,Loyal
13946.0,79,3,561.5699999999999,United Kingdom,1,Loyal
13947.0,65,1,90.6,United Kingdom,1,Loyal
13948.0,361,1,102.0,United Kingdom,2,Potential
13949.0,3,6,2427.32,United Kingdom,1,Loyal
13950.0,11,5,728.56,United Kingdom,1,Loyal
13951.0,176,3,674.45,United Kingdom,2,Potential
13952.0,211,3,3246.091,United Kingdom,2,Potential
13953.0,7,7,3515.68,United Kingdom,1,Loyal
13954.0,2,3,378.59,United Kingdom,1,Loyal
13955.0,154,2,322.96,United Kingdom,2,Potential
13956.0,5,5,1026.42,United Kingdom,1,Loyal
13958.0,372,1,-102.45,United Kingdom,2,Potential
13959.0,79,3,598.2,United Kingdom,1,Loyal
13960.0,21,2,230.22,United Kingdom,1,Loyal
13962.0,22,2,169.55,United Kingdom,1,Loyal
13963.0,308,4,664.54,United Kingdom,2,Potential
13967.0,146,1,80.7,United Kingdom,2,Potential
13969.0,7,20,8986.69,United Kingdom,0,Champions
13971.0,9,11,2702.2200000000003,United Kingdom,1,Loyal
13972.0,71,2,190.25,United Kingdom,1,Loyal
13973.0,287,1,264.7,United Kingdom,2,Potential
13974.0,49,1,413.59000000000003,United Kingdom,1,Loyal
13975.0,31,7,2503.23,United Kingdom,1,Loyal
13976.0,207,1,357.98,United Kingdom,2,Potential
13978.0,15,2,196.79000000000002,United Kingdom,1,Loyal
13979.0,73,1,869.87,United Kingdom,1,Loyal
13980.0,60,1,200.14,United Kingdom,1,Loyal
13982.0,39,5,1861.11,United Kingdom,1,Loyal
13983.0,30,13,2590.46,United Kingdom,1,Loyal
13984.0,27,6,488.03,United Kingdom,1,Loyal
13985.0,4,16,7024.53,United Kingdom,0,Champions
13986.0,17,1,320.46,United Kingdom,1,Loyal
13988.0,20,9,4098.8,United Kingdom,1,Loyal
13989.0,66,2,1266.08,United Kingdom,1,Loyal
13990.0,213,1,311.3,United Kingdom,2,Potential
13991.0,12,7,850.63,United Kingdom,1,Loyal
13992.0,30,1,76.8,United Kingdom,1,Loyal
13993.0,32,12,3409.66,United Kingdom,1,Loyal
13994.0,4,6,2313.14,United Kingdom,1,Loyal
13995.0,15,6,1383.49,United Kingdom,1,Loyal
13999.0,10,15,3865.26,United Kingdom,1,Loyal
14000.0,206,2,633.71,United Kingdom,2,Potential
14001.0,46,4,2030.3300000000002,United Kingdom,1,Loyal
14002.0,134,2,529.73,United Kingdom,1,Loyal
14004.0,43,7,4582.64,United Kingdom,1,Loyal
14005.0,10,5,2874.72,United Kingdom,1,Loyal
14006.0,116,3,962.19,United Kingdom,1,Loyal
14009.0,198,3,685.9300000000001,United Kingdom,2,Potential
14012.0,278,1,328.8,United Kingdom,2,Potential
14013.0,110,3,473.02,United Kingdom,1,Loyal
14014.0,77,1,505.18,United Kingdom,1,Loyal
14015.0,53,1,917.34,United Kingdom,1,Loyal
14016.0,154,5,4328.46,EIRE,2,Potential
14019.0,47,4,1398.96,United Kingdom,1,Loyal
14020.0,17,2,642.8,United Kingdom,1,Loyal
14021.0,155,3,631.9,United Kingdom,2,Potential
14022.0,225,1,440.0,United Kingdom,2,Potential
14023.0,7,2,584.07,United Kingdom,1,Loyal
14024.0,122,2,327.7,United Kingdom,1,Loyal
14027.0,61,1,104.82,United Kingdom,1,Loyal
14029.0,63,2,467.66,United Kingdom,1,Loyal
14030.0,18,8,2360.09,United Kingdom,1,Loyal
14031.0,7,23,14634.640000000001,United Kingdom,0,Champions
14032.0,2,18,2929.84,United Kingdom,1,Loyal
14034.0,22,4,512.02,United Kingdom,1,Loyal
14035.0,29,5,1428.02,United Kingdom,1,Loyal
14036.0,285,1,626.65,United Kingdom,2,Potential
14037.0,176,2,147.20000000000002,United Kingdom,2,Potential
14038.0,78,4,1554.48,United Kingdom,1,Loyal
14039.0,33,1,152.2,United Kingdom,1,Loyal
14040.0,41,15,3542.19,United Kingdom,1,Loyal
14041.0,266,1,141.41,United Kingdom,2,Potential
14044.0,27,4,652.82,United Kingdom,1,Loyal
14045.0,109,4,1659.75,United Kingdom,1,Loyal
14046.0,284,1,154.99,United Kingdom,2,Potential
14047.0,9,7,1290.01,United Kingdom,1,Loyal
14048.0,277,2,375.13,United Kingdom,2,Potential
14049.0,17,6,5639.15,United Kingdom,1,Loyal
14050.0,32,2,746.36,United Kingdom,1,Loyal
14051.0,1,26,15477.34,United Kingdom,0,Champions
14052.0,20,1,225.36,United Kingdom,1,Loyal
14053.0,124,2,260.25,United Kingdom,1,Loyal
14054.0,65,1,92.46,United Kingdom,1,Loyal
14055.0,106,1,725.6400000000001,United Kingdom,1,Loyal
14056.0,1,29,8124.4,United Kingdom,0,Champions
14057.0,24,18,6147.4,United Kingdom,0,Champions
14059.0,267,1,183.6,United Kingdom,2,Potential
14060.0,5,20,6135.38,United Kingdom,0,Champions
14062.0,10,12,10464.85,United Kingdom,1,Loyal
14064.0,29,7,1188.32,United Kingdom,1,Loyal
14066.0,267,1,152.55,United Kingdom,2,Potential
14067.0,64,2,374.7,United Kingdom,1,Loyal
14068.0,320,1,265.85,United Kingdom,2,Potential
14071.0,4,9,1307.41,United Kingdom,1,Loyal
14073.0,21,2,139.54,United Kingdom,1,Loyal
14075.0,5,3,942.26,United Kingdom,1,Loyal
14076.0,129,1,122.47,United Kingdom,1,Loyal
14077.0,41,5,499.41999999999996,United Kingdom,1,Loyal
14078.0,102,6,1049.37,United Kingdom,1,Loyal
14079.0,125,1,375.1,United Kingdom,1,Loyal
14080.0,33,1,45.599999999999994,United Kingdom,1,Loyal
14081.0,267,4,904.67,United Kingdom,2,Potential
14082.0,365,1,182.25,United Kingdom,2,Potential
14083.0,4,9,1018.43,United Kingdom,1,Loyal
14085.0,2,19,4435.79,United Kingdom,0,Champions
14087.0,3,2,181.67,United Kingdom,1,Loyal
14088.0,10,14,50415.49,United Kingdom,0,Champions
14089.0,57,1,161.0,United Kingdom,1,Loyal
14090.0,325,1,76.32000000000001,United Kingdom,2,Potential
14092.0,8,17,4063.1,United Kingdom,1,Loyal
14093.0,12,1,442.85,United Kingdom,1,Loyal
14096.0,4,34,57120.909999999996,United Kingdom,0,Champions
14098.0,37,1,147.35,United Kingdom,1,Loyal
14099.0,16,12,3092.9700000000003,United Kingdom,1,Loyal
14100.0,138,1,194.9,United Kingdom,1,Loyal
14101.0,74,6,5976.79,United Kingdom,1,Loyal
14102.0,5,8,1314.73,United Kingdom,1,Loyal
14104.0,155,2,216.20999999999998,United Kingdom,2,Potential
14105.0,85,2,1260.33,United Kingdom,1,Loyal
14107.0,52,8,2688.48,United Kingdom,1,Loyal
14108.0,31,3,594.16,United Kingdom,1,Loyal
14109.0,23,2,80.2,United Kingdom,1,Loyal
14110.0,4,13,5669.65,United Kingdom,1,Loyal
14111.0,14,5,688.6,United Kingdom,1,Loyal
14112.0,23,12,2774.17,United Kingdom,1,Loyal
14113.0,4,8,1377.92,United Kingdom,1,Loyal
14114.0,274,2,386.53,United Kingdom,2,Potential
14116.0,20,5,1382.74,United Kingdom,1,Loyal
14117.0,144,1,90.0,United Kingdom,2,Potential
14119.0,354,1,-19.9,United Kingdom,2,Potential
14121.0,4,6,2740.3,United Kingdom,1,Loyal
14124.0,84,1,419.58000000000004,United Kingdom,1,Loyal
14125.0,11,3,2740.43,United Kingdom,1,Loyal
14126.0,8,4,643.6300000000001,United Kingdom,1,Loyal
14127.0,123,3,709.71,United Kingdom,1,Loyal
14128.0,61,2,637.5,United Kingdom,1,Loyal
14129.0,2,5,1123.8600000000001,United Kingdom,1,Loyal
14130.0,319,1,483.86,United Kingdom,2,Potential
14132.0,2,12,3580.13,United Kingdom,1,Loyal
14133.0,130,5,590.3399999999999,United Kingdom,1,Loyal
14135.0,2,15,4690.31,United Kingdom,1,Loyal
14138.0,2,2,982.3800000000001,United Kingdom,1,Loyal
14139.0,46,1,415.82,United Kingdom,1,Loyal
14140.0,4,3,920.05,United Kingdom,1,Loyal
14141.0,3,6,879.0300000000001,United Kingdom,1,Loyal
14142.0,373,1,311.81,United Kingdom,2,Potential
14143.0,134,1,115.8,United Kingdom,1,Loyal
14145.0,47,5,3148.2,United Kingdom,1,Loyal
14146.0,9,6,2949.57,United Kingdom,1,Loyal
14147.0,49,3,468.4,United Kingdom,1,Loyal
14148.0,234,1,157.2,United Kingdom,2,Potential
14149.0,213,3,259.43,United Kingdom,2,Potential
14150.0,36,2,658.64,United Kingdom,1,Loyal
14152.0,75,3,611.09,United Kingdom,1,Loyal
14154.0,239,2,1345.62,United Kingdom,2,Potential
14155.0,266,1,118.75,United Kingdom,2,Potential
14156.0,10,66,113384.14,EIRE,3,At Risk
14157.0,20,3,400.43,United Kingdom,1,Loyal
14158.0,40,1,507.66,United Kingdom,1,Loyal
14159.0,20,14,4678.3,United Kingdom,1,Loyal
14161.0,216,3,1110.52,United Kingdom,2,Potential
14162.0,174,2,289.36,United Kingdom,2,Potential
14163.0,87,4,2445.91,United Kingdom,1,Loyal
14164.0,71,2,1631.77,United Kingdom,1,Loyal
14165.0,276,1,122.53999999999999,United Kingdom,2,Potential
14167.0,39,4,574.84,United Kingdom,1,Loyal
14171.0,98,1,363.79,United Kingdom,1,Loyal
14173.0,11,4,450.84,United Kingdom,1,Loyal
14174.0,33,1,134.46,United Kingdom,1,Loyal
14175.0,51,7,3108.06,United Kingdom,1,Loyal
14176.0,297,5,574.0,United Kingdom,2,Potential
14177.0,85,5,554.46,United Kingdom,1,Loyal
14178.0,9,7,1620.93,United Kingdom,1,Loyal
14179.0,41,2,719.78,United Kingdom,1,Loyal
14180.0,11,31,4640.77,United Kingdom,0,Champions
14184.0,67,1,452.89,United Kingdom,1,Loyal
14185.0,331,1,197.65,United Kingdom,2,Potential
14188.0,9,10,2018.91,United Kingdom,1,Loyal
14189.0,2,24,4604.31,United Kingdom,0,Champions
14191.0,2,14,4660.01,United Kingdom,1,Loyal
14193.0,68,2,853.39,United Kingdom,1,Loyal
14194.0,5,32,11216.75,United Kingdom,0,Champions
14195.0,202,3,962.7,United Kingdom,2,Potential
14196.0,107,1,335.52,United Kingdom,1,Loyal
14198.0,4,7,663.5,United Kingdom,1,Loyal
14199.0,218,1,185.39999999999998,United Kingdom,2,Potential
14201.0,60,9,688.04,United Kingdom,1,Loyal
14204.0,2,1,161.03,United Kingdom,1,Loyal
14205.0,11,4,218.78,United Kingdom,1,Loyal
14206.0,239,2,308.26,United Kingdom,2,Potential
14208.0,95,1,151.74,United Kingdom,1,Loyal
14209.0,11,7,2067.13,United Kingdom,1,Loyal
14210.0,91,7,1900.89,United Kingdom,1,Loyal
14211.0,53,13,2208.3,United Kingdom,1,Loyal
14212.0,90,1,1070.48,United Kingdom,1,Loyal
14213.0,372,1,-1192.2,United Kingdom,2,Potential
14214.0,31,7,1000.23,United Kingdom,1,Loyal
14215.0,12,7,1777.92,United Kingdom,1,Loyal
14216.0,3,4,1839.3,United Kingdom,1,Loyal
14217.0,2,24,1925.3600000000001,United Kingdom,0,Champions
14218.0,43,1,169.48000000000002,United Kingdom,1,Loyal
14219.0,4,1,89.94,United Kingdom,1,Loyal
14220.0,247,2,632.4,United Kingdom,2,Potential
14221.0,42,10,3427.85,United Kingdom,1,Loyal
14222.0,177,1,683.17,United Kingdom,2,Potential
14223.0,92,4,975.23,United Kingdom,1,Loyal
14224.0,110,4,1050.12,United Kingdom,1,Loyal
14226.0,29,7,2201.64,United Kingdom,1,Loyal
14227.0,26,15,3315.71,United Kingdom,1,Loyal
14229.0,52,5,1450.6,United Kingdom,1,Loyal
14231.0,179,5,822.0600000000001,United Kingdom,2,Potential
14232.0,32,8,2043.93,United Kingdom,1,Loyal
14233.0,44,5,1447.51,United Kingdom,1,Loyal
14234.0,22,4,775.46,United Kingdom,1,Loyal
14235.0,10,6,3093.86,United Kingdom,1,Loyal
14236.0,81,2,490.86,United Kingdom,1,Loyal
14237.0,373,1,161.0,United Kingdom,2,Potential
14238.0,326,1,146.85,United Kingdom,2,Potential
14239.0,43,13,2323.5,United Kingdom,1,Loyal
14240.0,30,2,890.34,United Kingdom,1,Loyal
14241.0,184,1,213.70000000000002,United Kingdom,2,Potential
14242.0,235,2,280.55,United Kingdom,2,Potential
14243.0,9,14,2535.88,United Kingdom,1,Loyal
14245.0,176,5,1677.48,United Kingdom,2,Potential
14246.0,111,3,1474.06,United Kingdom,1,Loyal
14247.0,278,1,136.76999999999998,United Kingdom,2,Potential
14248.0,318,1,302.58,United Kingdom,2,Potential
14250.0,7,3,1904.05,United Kingdom,1,Loyal
14251.0,2,5,2879.7000000000003,United Kingdom,1,Loyal
14256.0,254,3,935.0600000000001,United Kingdom,2,Potential
14257.0,51,6,3087.27,United Kingdom,1,Loyal
14258.0,9,10,12650.08,United Kingdom,1,Loyal
14259.0,142,1,120.0,United Kingdom,1,Loyal
14261.0,51,2,1163.45,United Kingdom,1,Loyal
14262.0,8,8,2618.23,United Kingdom,1,Loyal
14264.0,155,3,319.47,United Kingdom,2,Potential
14265.0,109,2,530.18,Unspecified,1,Loyal
14267.0,151,7,1279.09,United Kingdom,1,Loyal
14270.0,332,1,492.65000000000003,United Kingdom,2,Potential
14271.0,226,1,112.32,United Kingdom,2,Potential
14272.0,74,2,437.96,United Kingdom,1,Loyal
14273.0,51,4,559.97,United Kingdom,1,Loyal
14276.0,88,5,1019.39,United Kingdom,1,Loyal
14277.0,15,4,3957.0,France,1,Loyal
14280.0,197,1,134.04,United Kingdom,2,Potential
14282.0,3,15,3729.34,United Kingdom,1,Loyal
14284.0,31,3,578.45,United Kingdom,1,Loyal
14285.0,21,4,1910.01,United Kingdom,1,Loyal
14286.0,24,5,4595.81,United Kingdom,1,Loyal
14287.0,8,4,151.23000000000002,United Kingdom,1,Loyal
14288.0,212,2,413.85,United Kingdom,2,Potential
14289.0,9,6,911.26,United Kingdom,1,Loyal
14290.0,11,6,2307.4500000000003,United Kingdom,1,Loyal
14291.0,2,12,3873.3,United Kingdom,1,Loyal
14292.0,8,14,4819.33,United Kingdom,1,Loyal
14293.0,3,4,1046.56,United Kingdom,1,Loyal
14295.0,40,2,154.70000000000002,United Kingdom,1,Loyal
14297.0,18,6,1284.06,United Kingdom,1,Loyal
14298.0,3,45,50862.44,United Kingdom,0,Champions
14299.0,8,18,2855.35,United Kingdom,1,Loyal
14300.0,19,1,43.2,United Kingdom,1,Loyal
14301.0,108,2,632.04,United Kingdom,1,Loyal
14304.0,223,2,197.1,United Kingdom,2,Potential
14305.0,71,5,1803.76,United Kingdom,1,Loyal
14306.0,51,3,2083.42,United Kingdom,1,Loyal
14307.0,89,6,2995.72,United Kingdom,1,Loyal
14309.0,8,10,2319.68,United Kingdom,1,Loyal
14311.0,225,2,229.71,United Kingdom,2,Potential
14312.0,47,6,1611.59,United Kingdom,1,Loyal
14314.0,107,1,120.0,United Kingdom,1,Loyal
14315.0,21,7,2456.98,United Kingdom,1,Loyal
14317.0,65,1,508.58000000000004,United Kingdom,1,Loyal
14320.0,207,3,343.11,United Kingdom,2,Potential
14321.0,11,5,1530.75,United Kingdom,1,Loyal
14323.0,115,4,574.26,United Kingdom,1,Loyal
14326.0,235,2,166.85,United Kingdom,2,Potential
14327.0,163,1,311.65,United Kingdom,2,Potential
14329.0,9,14,4928.74,United Kingdom,1,Loyal
14331.0,124,2,462.65999999999997,United Kingdom,1,Loyal
14332.0,23,3,866.31,United Kingdom,1,Loyal
14333.0,64,2,351.45,United Kingdom,1,Loyal
14334.0,17,9,2539.46,United Kingdom,1,Loyal
14335.0,16,2,468.26,Germany,1,Loyal
14336.0,17,4,1614.91,United Kingdom,1,Loyal
14338.0,158,4,554.22,United Kingdom,2,Potential
14339.0,235,4,289.90999999999997,United Kingdom,2,Potential
14340.0,219,1,134.7,United Kingdom,2,Potential
14341.0,45,9,2166.38,United Kingdom,1,Loyal
14342.0,21,6,607.71,United Kingdom,1,Loyal
14344.0,127,8,889.9300000000001,United Kingdom,1,Loyal
14345.0,39,1,108.97999999999999,United Kingdom,1,Loyal
14346.0,121,2,1021.58,United Kingdom,1,Loyal
14348.0,260,1,409.57,United Kingdom,2,Potential
14349.0,10,1,133.5,United Kingdom,1,Loyal
14350.0,271,2,258.7,United Kingdom,2,Potential
14351.0,165,1,51.0,United Kingdom,2,Potential
14352.0,157,4,1078.96,United Kingdom,2,Potential
14353.0,215,1,90.6,United Kingdom,2,Potential
14354.0,6,2,163.62,United Kingdom,1,Loyal
14355.0,366,1,174.4,United Kingdom,2,Potential
14356.0,60,4,666.9399999999999,United Kingdom,1,Loyal
14357.0,43,1,225.77,United Kingdom,1,Loyal
14359.0,19,6,882.58,United Kingdom,1,Loyal
14360.0,32,4,2128.23,United Kingdom,1,Loyal
14362.0,22,1,161.2,United Kingdom,1,Loyal
14364.0,109,8,3717.35,United Kingdom,1,Loyal
14367.0,8,19,9167.82,United Kingdom,0,Champions
14368.0,320,1,155.0,United Kingdom,2,Potential
14371.0,295,1,100.5,United Kingdom,2,Potential
14373.0,358,1,76.55,United Kingdom,2,Potential
14375.0,185,1,257.68,United Kingdom,2,Potential
14377.0,191,2,617.05,United Kingdom,2,Potential
14379.0,44,2,348.1,United Kingdom,1,Loyal
14381.0,52,1,202.68,United Kingdom,1,Loyal
14382.0,26,1,626.0699999999999,United Kingdom,1,Loyal
14383.0,38,3,1247.69,United Kingdom,1,Loyal
14385.0,9,3,202.11,United Kingdom,1,Loyal
14386.0,297,1,142.4,United Kingdom,2,Potential
14387.0,33,3,1770.56,United Kingdom,1,Loyal
14388.0,9,10,3172.04,United Kingdom,1,Loyal
14389.0,9,5,999.72,United Kingdom,1,Loyal
14390.0,10,13,4592.47,United Kingdom,1,Loyal
14393.0,218,1,67.95,United Kingdom,2,Potential
14395.0,2,12,3471.91,United Kingdom,1,Loyal
14396.0,65,2,487.99,United Kingdom,1,Loyal
14397.0,1,23,2556.68,United Kingdom,0,Champions
14400.0,141,2,559.7,United Kingdom,1,Loyal
14401.0,4,14,4039.98,United Kingdom,1,Loyal
14403.0,130,5,1426.31,United Kingdom,1,Loyal
14404.0,34,7,1434.72,United Kingdom,1,Loyal
14406.0,119,1,156.75,United Kingdom,1,Loyal
14407.0,107,9,2111.08,United Kingdom,1,Loyal
14408.0,11,7,2606.53,United Kingdom,1,Loyal
14409.0,71,7,1908.25,United Kingdom,1,Loyal
14410.0,16,15,576.3,United Kingdom,1,Loyal
14411.0,311,1,1063.0,United Kingdom,2,Potential
14412.0,35,3,761.3299999999999,United Kingdom,1,Loyal
14413.0,362,1,122.7,United Kingdom,2,Potential
14414.0,92,8,1485.1299999999999,United Kingdom,1,Loyal
14415.0,1,18,5811.56,United Kingdom,0,Champions
14416.0,22,2,490.22,United Kingdom,1,Loyal
14418.0,4,3,1937.25,United Kingdom,1,Loyal
14419.0,11,6,1058.06,United Kingdom,1,Loyal
14420.0,85,2,385.87,United Kingdom,1,Loyal
14421.0,57,2,813.11,United Kingdom,1,Loyal
14422.0,1,6,4263.64,United Kingdom,1,Loyal
14423.0,218,1,265.2,United Kingdom,2,Potential
14424.0,18,1,322.08,United Kingdom,1,Loyal
14426.0,19,16,3918.9,United Kingdom,1,Loyal
14427.0,50,2,363.34000000000003,United Kingdom,1,Loyal
14428.0,7,7,1230.14,United Kingdom,1,Loyal
14431.0,299,2,397.76,United Kingdom,2,Potential
14432.0,10,6,2255.51,United Kingdom,1,Loyal
14434.0,22,6,1372.8,United Kingdom,1,Loyal
14436.0,99,1,89.06,United Kingdom,1,Loyal
